 2457791.31942   13.172   0.018   Lulin (SLT)
 2457791.32164   13.169   0.016   Lulin (SLT)
 2457802.40498   13.173   0.025   Lulin (SLT)
 2457802.40720   13.172   0.042   Lulin (SLT)
 2457803.23878   13.175   0.014   Lulin (SLT)
 2457803.24101   13.180   0.013   Lulin (SLT)
 2457812.25291   13.180   0.017   Lulin (SLT)
 2457812.25513   13.170   0.018   Lulin (SLT)
 2457814.31123   13.183   0.019   Lulin (SLT)
 2457814.31343   13.178   0.021   Lulin (SLT)
 2457828.29925   13.171   0.044   Lulin (SLT)
 2457828.30146   13.215   0.038   Lulin (SLT)
 2457833.17713   13.196   0.019   Lulin (SLT)
 2457833.17933   13.199   0.017   Lulin (SLT)
 2457834.20508   13.188   0.021   Lulin (SLT)
 2457834.20729   13.177   0.022   Lulin (SLT)
 2457837.20081   13.182   0.018   Lulin (SLT)
 2457837.20303   13.180   0.018   Lulin (SLT)
 2457840.30333   13.149   0.029   Lulin (SLT)
 2457840.30554   13.145   0.030   Lulin (SLT)
 2457842.18112   13.171   0.019   Lulin (SLT)
 2457842.18334   13.174   0.020   Lulin (SLT)
 2457845.18610   13.175   0.020   Lulin (SLT)
 2457845.18831   13.162   0.018   Lulin (SLT)
 2457849.15933   13.153   0.016   Lulin (SLT)
 2457849.16153   13.152   0.020   Lulin (SLT)
 2457860.19557   13.141   0.031   Lulin (SLT)
 2457860.19778   13.134   0.038   Lulin (SLT)
 2457861.36191   13.158   0.027   Lulin (SLT)
 2457861.36412   13.185   0.013   Lulin (SLT)
 2457862.20557   13.150   0.028   Lulin (SLT)
 2457862.20779   13.157   0.027   Lulin (SLT)
 2457876.03700   13.195   0.015   Lulin (SLT)
 2457876.03920   13.186   0.019   Lulin (SLT)
 2457878.19931   13.132   0.045   Lulin (SLT)
 2457878.20152   13.141   0.042   Lulin (SLT)
 2457880.06194   13.197   0.026   Lulin (SLT)
 2457880.06416   13.190   0.021   Lulin (SLT)
 2457881.04747   13.219   0.033   Lulin (SLT)
 2457881.04968   13.208   0.035   Lulin (SLT)
 2457883.07329   13.213   0.023   Lulin (SLT)
 2457883.07549   13.219   0.026   Lulin (SLT)
 2457885.15512   13.195   0.047   Lulin (SLT)
 2457885.15731   13.181   0.046   Lulin (SLT)
 2457894.23257   13.148   0.043   Lulin (SLT)
 2457894.23478   13.162   0.037   Lulin (SLT)
 2457896.11516   13.179   0.021   Lulin (SLT)
 2457896.11738   13.180   0.019   Lulin (SLT)
 2457910.04727   13.168   0.028   Lulin (SLT)
 2457910.04947   13.169   0.023   Lulin (SLT)
 2457911.26220   13.137   0.043   Lulin (SLT)
 2457911.26442   13.153   0.044   Lulin (SLT)
 2457913.24601   13.123   0.069   Lulin (SLT)
 2457913.24822   13.132   0.056   Lulin (SLT)
 2457915.31816   13.171   0.061   Lulin (SLT)
 2457915.32038   13.167   0.050   Lulin (SLT)
 2457926.23362   13.121   0.043   Lulin (SLT)
 2457926.23584   13.137   0.035   Lulin (SLT)
 2457928.33928   13.188   0.026   Lulin (SLT)
 2457928.34150   13.183   0.036   Lulin (SLT)
 2457934.25447   13.188   0.014   Lulin (SLT)
 2457934.25668   13.182   0.015   Lulin (SLT)
 2457939.27547   13.189   0.032   Lulin (SLT)
 2457939.27769   13.197   0.039   Lulin (SLT)
 2457940.11203   13.188   0.013   Lulin (SLT)
 2457940.11424   13.195   0.013   Lulin (SLT)
 2457944.18288   13.172   0.035   Lulin (SLT)
 2457944.18509   13.166   0.043   Lulin (SLT)
 2457944.30344   13.190   0.030   Lulin (SLT)
 2457944.30565   13.191   0.033   Lulin (SLT)
 2457947.11847   13.144   0.046   Lulin (SLT)
 2457947.12068   13.156   0.034   Lulin (SLT)
 2457948.25663   13.191   0.019   Lulin (SLT)
 2457948.25885   13.197   0.025   Lulin (SLT)
 2457954.14926   13.190   0.024   Lulin (SLT)
 2457954.15147   13.198   0.022   Lulin (SLT)
 2457955.09512   13.197   0.019   Lulin (SLT)
 2457955.09734   13.204   0.016   Lulin (SLT)
 2457956.14157   13.206   0.013   Lulin (SLT)
 2457956.14378   13.209   0.012   Lulin (SLT)
 2457962.11809   13.202   0.019   Lulin (SLT)
 2457962.12031   13.203   0.019   Lulin (SLT)
 2457972.11181   13.184   0.041   Lulin (SLT)
 2457972.11403   13.205   0.025   Lulin (SLT)
 2457976.05382   13.208   0.014   Lulin (SLT)
 2457976.05971   13.199   0.015   Lulin (SLT)
 2457979.11568   13.171   0.033   Lulin (SLT)
 2457979.11789   13.151   0.040   Lulin (SLT)
 2457981.04497   13.176   0.029   Lulin (SLT)
 2457981.04719   13.162   0.034   Lulin (SLT)
 2457985.06492   13.190   0.023   Lulin (SLT)
 2457985.06713   13.207   0.019   Lulin (SLT)
 2457991.05756   13.212   0.012   Lulin (SLT)
 2457991.05977   13.213   0.012   Lulin (SLT)
 2457994.07615   13.206   0.014   Lulin (SLT)
 2457994.07836   13.205   0.014   Lulin (SLT)
 2458013.10211   13.211   0.013   Lulin (SLT)
 2458013.10433   13.198   0.014   Lulin (SLT)
 2458020.08914   13.227   0.020   Lulin (SLT)
 2458020.09145   13.198   0.013   Lulin (SLT)
 2458022.01054   13.194   0.015   Lulin (SLT)
 2458022.01277   13.184   0.020   Lulin (SLT)
 2458030.04660   13.185   0.020   Lulin (SLT)
 2458030.04932   13.189   0.022   Lulin (SLT)
 2458032.05256   13.171   0.035   Lulin (SLT)
 2458032.05527   13.187   0.031   Lulin (SLT)
 2458169.28968   13.220   0.018   Lulin (SLT)
 2458169.29186   13.219   0.021   Lulin (SLT)
 2458184.28451   13.172   0.038   Lulin (SLT)
 2458184.28938   13.157   0.046   Lulin (SLT)
 2458187.19310   13.214   0.017   Lulin (SLT)
 2458187.19535   13.224   0.019   Lulin (SLT)
 2458188.22697   13.202   0.018   Lulin (SLT)
 2458188.22921   13.209   0.018   Lulin (SLT)
 2458200.15435   13.209   0.017   Lulin (SLT)
 2458200.15659   13.205   0.018   Lulin (SLT)
 2458201.13981   13.219   0.014   Lulin (SLT)
 2458201.14207   13.212   0.015   Lulin (SLT)
 2458202.23328   13.188   0.026   Lulin (SLT)
 2458202.23552   13.186   0.025   Lulin (SLT)
 2458203.21942   13.204   0.017   Lulin (SLT)
 2458203.22881   13.212   0.018   Lulin (SLT)
 2458296.28700   14.952   0.023   Lulin (SLT)
 2458297.30130   14.880   0.021   Lulin (SLT)
 2458297.30360   14.890   0.022   Lulin (SLT)
 2458298.30010   14.932   0.021   Lulin (SLT)
 2458298.30230   14.973   0.028   Lulin (SLT)
 2458308.22640   15.011   0.016   Lulin (SLT)
 2458313.34080   14.995   0.022   Lulin (SLT)
 2458313.34310   14.998   0.021   Lulin (SLT)
 2458315.28140   15.005   0.018   Lulin (SLT)
 2458315.28370   15.008   0.018   Lulin (SLT)
 2458317.35160   14.941   0.025   Lulin (SLT)
 2458317.35390   15.002   0.032   Lulin (SLT)
 2458324.32420   15.049   0.024   Lulin (SLT)
 2458324.32650   15.112   0.029   Lulin (SLT)
 2458329.35500   15.030   0.021   Lulin (SLT)
 2458329.35720   15.064   0.022   Lulin (SLT)
 2458330.30840   15.049   0.019   Lulin (SLT)
 2458330.31070   15.099   0.024   Lulin (SLT)
 2458332.24840   14.979   0.019   Lulin (SLT)
 2458332.25070   14.963   0.021   Lulin (SLT)
 2458333.28460   14.932   0.018   Lulin (SLT)
 2458333.28690   14.931   0.022   Lulin (SLT)
 2458336.26120   15.081   0.020   Lulin (SLT)
